gain	57	4	-117.40
gain	4	58	-122.31
gain	58	4	-122.31
gain	4	59	-121.98
gain	59	4	-121.98
gain	4	60	-120.61
gain	60	4	-120.61
gain	4	61	-124.48
gain	61	4	-124.48
gain	4	62	-125.89
gain	62	4	-125.89
gain	4	63	-126.04
gain	63	4	-126.04
gain	4	64	-132.52
gain	64	4	-132.52
gain	4	65	-126.85
gain	65	4	-126.85
gain	4	66	-126.18
gain	66	4	-126.18
gain	4	67	-121.73
gain	67	4	-121.73
gain	4	68	-123.94
gain	68	4	-123.94
gain	4	69	-124.92
gain	69	4	-124.92
gain	4	70	-129.42
gain	70	4	-129.42
gain	4	71	-121.98
gain	71	4	-121.98
gain	4	72	-123.94
gain	72	4	-123.94
gain	4	73	-127.86
gain	73	4	-127.86
gain	4	74	-124.65
gain	74	4	-124.65
gain	4	75	-126.12
gain	75	4	-126.12
gain	4	76	-128.56
gain	76	4	-128.56
gain	4	77	-125.27
gain	77	4	-125.27
gain	4	78	-122.27
gain	78	4	-122.27
gain	4	79	-122.25
gain	79	4	-122.25
gain	4	80	-127.88
gain	80	4	-127.88
gain	4	81	-129.00
gain	81	4	-129.00
gain	4	82	-131.69
gain	82	4	-131.69
gain	4	83	-121.66
gain	83	4	-121.66
gain	4	84	-124.88
gain	84	4	-124.88
gain	4	85	-126.78
gain	85	4	-126.78
gain	4	86	-127.30
gain	86	4	-127.30
gain	4	87	-128.98
gain	87	4	-128.98
gain	4	88	-126.05
gain	88	4	-126.05
gain	4	89	-122.98
gain	89	4	-122.98
gain	4	90	-127.10
gain	90	4	-127.10
gain	4	91	-127.44
gain	91	4	-127.44
gain	4	92	-130.89
gain	92	4	-130.89
gain	4	93	-129.78
gain	93	4	-129.78
gain	4	94	-121.30
gain	94	4	-121.30
gain	4	95	-127.69
gain	95	4	-127.69
gain	4	96	-132.86
gain	96	4	-132.86
gain	4	97	-123.24
gain	97	4	-123.24
gain	4	98	-133.35
gain	98	4	-133.35
gain	4	99	-129.05
gain	99	4	-129.05
gain	5	6	-55.10
gain	6	5	-55.10
gain	5	7	-105.30
gain	7	5	-105.30
gain	5	8	-105.46
gain	8	5	-105.46
gain	5	9	-120.20
gain	9	5	-120.20
gain	5	10	-118.63
gain	10	5	-118.63
gain	5	11	-112.08
gain	11	5	-112.08
gain	5	12	-106.00
gain	12	5	-106.00
gain	5	13	-103.24
gain	13	5	-103.24
gain	5	14	-102.24
gain	14	5	-102.24
gain	5	15	-59.99
gain	15	5	-59.99
gain	5	16	-101.08
gain	16	5	-101.08
gain	5	17	-115.35
gain	17	5	-115.35
gain	5	18	-114.14
gain	18	5	-114.14
gain	5	19	-112.11
gain	19	5	-112.11
gain	5	20	-111.69
gain	20	5	-111.69
gain	5	21	-112.93
gain	21	5	-112.93
gain	5	22	-103.09
gain	22	5	-103.09
gain	5	23	-108.12
gain	23	5	-108.12
gain	5	24	-106.38
gain	24	5	-106.38
gain	5	25	-114.86
gain	25	5	-114.86
gain	5	26	-117.68
gain	26	5	-117.68
gain	5	27	-114.37
gain	27	5	-114.37
gain	5	28	-120.05
gain	28	5	-120.05
gain	5	29	-120.29
gain	29	5	-120.29
gain	5	30	-107.58
gain	30	5	-107.58
gain	5	31	-117.95
gain	31	5	-117.95
gain	5	32	-115.95
gain	32	5	-115.95
gain	5	33	-113.85
gain	33	5	-113.85
gain	5	34	-113.55
gain	34	5	-113.55
gain	5	35	-114.47
gain	35	5	-114.47
gain	5	36	-115.70
gain	36	5	-115.70
gain	5	37	-117.18
gain	37	5	-117.18
gain	5	38	-117.55
gain	38	5	-117.55
gain	5	39	-121.63
gain	39	5	-121.63
gain	5	40	-116.37
gain	40	5	-116.37
gain	5	41	-114.73
gain	41	5	-114.73
gain	5	42	-125.63
gain	42	5	-125.63
gain	5	43	-119.92
gain	43	5	-119.92
gain	5	44	-119.26
gain	44	5	-119.26
gain	5	45	-117.67
gain	45	5	-117.67
gain	5	46	-125.58
gain	46	5	-125.58
gain	5	47	-120.73
gain	47	5	-120.73
gain	5	48	-123.80
gain	48	5	-123.80
gain	5	49	-124.20
gain	49	5	-124.20
gain	5	50	-118.43
gain	50	5	-118.43
gain	5	51	-122.37
gain	51	5	-122.37
gain	5	52	-116.21
gain	52	5	-116.21
gain	5	53	-121.17
gain	53	5	-121.17
gain	5	54	-117.39
gain	54	5	-117.39
gain	5	55	-123.99
gain	55	5	-123.99
gain	5	56	-123.06
gain	56	5	-123.06
gain	5	57	-130.46
gain	57	5	-130.46
gain	5	58	-121.43
gain	58	5	-121.43
gain	5	59	-125.50
gain	59	5	-125.50
gain	5	60	-125.58
gain	60	5	-125.58
gain	5	61	-123.27
gain	61	5	-123.27
gain	5	62	-124.52
gain	62	5	-124.52
gain	5	63	-126.12
gain	63	5	-126.12
gain	5	64	-127.27
gain	64	5	-127.27
gain	5	65	-124.36
gain	65	5	-124.36
gain	5	66	-121.60
gain	66	5	-121.60
gain	5	67	-123.58
gain	67	5	-123.58
gain	5	68	-126.59
gain	68	5	-126.59
gain	5	69	-125.61
gain	69	5	-125.61
gain	5	70	-126.20
gain	70	5	-126.20
gain	5	71	-124.18
gain	71	5	-124.18
gain	5	72	-123.22
gain	72	5	-123.22
gain	5	73	-130.56
gain	73	5	-130.56
gain	5	74	-125.49
gain	74	5	-125.49
gain	5	75	-129.99
gain	75	5	-129.99
gain	5	76	-126.41
gain	76	5	-126.41
gain	5	77	-131.43
gain	77	5	-131.43
gain	5	78	-129.49
gain	78	5	-129.49
gain	5	79	-129.14
gain	79	5	-129.14
gain	5	80	-130.71
gain	80	5	-130.71
gain	5	81	-127.56
gain	81	5	-127.56
gain	5	82	-128.80
gain	82	5	-128.80
gain	5	83	-131.40
gain	83	5	-131.40
gain	5	84	-126.20
gain	84	5	-126.20
gain	5	85	-130.92
gain	85	5	-130.92
gain	5	86	-132.44
gain	86	5	-132.44
gain	5	87	-124.86
gain	87	5	-124.86
gain	5	88	-130.71
gain	88	5	-130.71
gain	5	89	-126.72
gain	89	5	-126.72
gain	5	90	-131.79
gain	90	5	-131.79
gain	5	91	-134.57
gain	91	5	-134.57
gain	5	92	-131.25
gain	92	5	-131.25
gain	5	93	-127.60
gain	93	5	-127.60
gain	5	94	-123.90
gain	94	5	-123.90
gain	5	95	-129.62
gain	95	5	-129.62
gain	5	96	-131.39
gain	96	5	-131.39
gain	5	97	-125.21
gain	97	5	-125.21
gain	5	98	-127.42
gain	98	5	-127.42
gain	5	99	-132.41
gain	99	5	-132.41
gain	6	7	-54.10
gain	7	6	-54.10
gain	6	8	-100.45
gain	8	6	-100.45
gain	6	9	-113.61
gain	9	6	-113.61
gain	6	10	-113.97
gain	10	6	-113.97
gain	6	11	-116.35
gain	11	6	-116.35
gain	6	12	-114.02
gain	12	6	-114.02
gain	6	13	-109.09
gain	13	6	-109.09
gain	6	14	-100.87
gain	14	6	-100.87
gain	6	15	-56.01
gain	15	6	-56.01
gain	6	16	-57.96
gain	16	6	-57.96
gain	6	17	-105.58
gain	17	6	-105.58
gain	6	18	-116.34
gain	18	6	-116.34
gain	6	19	-118.12
gain	19	6	-118.12
gain	6	20	-117.57
gain	20	6	-117.57
gain	6	21	-120.08
gain	21	6	-120.08
gain	6	22	-111.23
gain	22	6	-111.23
gain	6	23	-106.45
gain	23	6	-106.45
gain	6	24	-103.52
gain	24	6	-103.52
gain	6	25	-105.76
gain	25	6	-105.76
gain	6	26	-109.71
gain	26	6	-109.71
gain	6	27	-119.48
gain	27	6	-119.48
gain	6	28	-122.72
gain	28	6	-122.72
gain	6	29	-119.23
gain	29	6	-119.23
gain	6	30	-116.77
gain	30	6	-116.77
gain	6	31	-106.38
gain	31	6	-106.38
gain	6	32	-117.87
gain	32	6	-117.87
gain	6	33	-106.56
gain	33	6	-106.56
gain	6	34	-107.59
gain	34	6	-107.59
gain	6	35	-112.82
gain	35	6	-112.82
gain	6	36	-115.05
gain	36	6	-115.05
gain	6	37	-126.43
gain	37	6	-126.43
gain	6	38	-124.05
gain	38	6	-124.05
gain	6	39	-117.54
gain	39	6	-117.54
gain	6	40	-115.78
gain	40	6	-115.78
gain	6	41	-123.08
gain	41	6	-123.08
gain	6	42	-121.35
gain	42	6	-121.35
gain	6	43	-117.08
gain	43	6	-117.08
gain	6	44	-115.53
gain	44	6	-115.53
gain	6	45	-121.08
gain	45	6	-121.08
gain	6	46	-125.79
gain	46	6	-125.79
gain	6	47	-122.30
gain	47	6	-122.30
gain	6	48	-124.90
gain	48	6	-124.90
gain	6	49	-122.09
gain	49	6	-122.09
gain	6	50	-118.09
gain	50	6	-118.09
gain	6	51	-119.09
gain	51	6	-119.09
gain	6	52	-117.54
gain	52	6	-117.54
gain	6	53	-118.09
gain	53	6	-118.09
gain	6	54	-116.19
gain	54	6	-116.19
gain	6	55	-130.94
gain	55	6	-130.94
gain	6	56	-126.56
gain	56	6	-126.56
gain	6	57	-120.05
gain	57	6	-120.05
gain	6	58	-126.19
gain	58	6	-126.19
gain	6	59	-121.48
gain	59	6	-121.48
gain	6	60	-120.28
gain	60	6	-120.28
gain	6	61	-122.54
gain	61	6	-122.54
gain	6	62	-125.12
gain	62	6	-125.12
gain	6	63	-126.11
gain	63	6	-126.11
gain	6	64	-123.97
gain	64	6	-123.97
gain	6	65	-124.89
gain	65	6	-124.89
gain	6	66	-123.68
gain	66	6	-123.68
gain	6	67	-121.17
gain	67	6	-121.17
gain	6	68	-126.34
gain	68	6	-126.34
gain	6	69	-120.03
gain	69	6	-120.03
gain	6	70	-124.57
gain	70	6	-124.57
gain	6	71	-119.02
gain	71	6	-119.02
gain	6	72	-130.46
gain	72	6	-130.46
gain	6	73	-131.09
gain	73	6	-131.09
gain	6	74	-129.89
gain	74	6	-129.89
gain	6	75	-122.90
gain	75	6	-122.90
gain	6	76	-126.91
gain	76	6	-126.91
gain	6	77	-122.20
gain	77	6	-122.20
gain	6	78	-131.49
gain	78	6	-131.49
gain	6	79	-123.38
gain	79	6	-123.38
gain	6	80	-131.31
gain	80	6	-131.31
gain	6	81	-132.54
gain	81	6	-132.54
gain	6	82	-128.09
gain	82	6	-128.09
gain	6	83	-125.86
gain	83	6	-125.86
gain	6	84	-132.63
gain	84	6	-132.63
gain	6	85	-127.65
gain	85	6	-127.65
gain	6	86	-127.78
gain	86	6	-127.78
gain	6	87	-130.76
gain	87	6	-130.76
gain	6	88	-136.99
gain	88	6	-136.99
gain	6	89	-130.13
gain	89	6	-130.13
gain	6	90	-126.20
gain	90	6	-126.20
gain	6	91	-130.18
gain	91	6	-130.18
gain	6	92	-126.46
gain	92	6	-126.46
gain	6	93	-131.96
gain	93	6	-131.96
gain	6	94	-133.85
gain	94	6	-133.85
gain	6	95	-130.95
gain	95	6	-130.95
gain	6	96	-129.66
gain	96	6	-129.66
gain	6	97	-130.87
gain	97	6	-130.87
gain	6	98	-133.39
gain	98	6	-133.39
gain	6	99	-131.16
gain	99	6	-131.16
gain	7	8	-52.38
gain	8	7	-52.38
gain	7	9	-105.38
gain	9	7	-105.38
gain	7	10	-122.04
gain	10	7	-122.04
gain	7	11	-119.45
gain	11	7	-119.45
gain	7	12	-114.24
gain	12	7	-114.24
gain	7	13	-109.83
gain	13	7	-109.83
gain	7	14	-111.56
gain	14	7	-111.56
gain	7	15	-101.97
gain	15	7	-101.97
gain	7	16	-52.30
gain	16	7	-52.30
gain	7	17	-101.02
gain	17	7	-101.02
